,회사명,거래소코드,회계년도,회생여부,이자보상배율(이자비용)
3615,(주)에이디테크놀로지,200710,2017.0,1,-1.02
3616,(주)서연이화,200880,2017.0,0,-0.83
3617,(주)서연이화,200880,2018.0,1,0.6
3618,에이비온(주),203400,2016.0,0,-15.02
3619,에이비온(주),203400,2017.0,0,-24.34
3620,에이비온(주),203400,2018.0,0,-24.34
3621,(주)유니온커뮤니티,203450,2014.0,1,0.65
3622,(주)프로스테믹스,203690,2017.0,0,-24.34
3623,(주)프로스테믹스,203690,2018.0,0,-24.34
3624,(주)스튜디오산타클로스엔터테인먼트,204630,2016.0,0,-1.08
3625,(주)스튜디오산타클로스엔터테인먼트,204630,2017.0,0,-0.74
3626,(주)스튜디오산타클로스엔터테인먼트,204630,2018.0,0,-2.36
3627,지엘팜텍(주),204840,2016.0,0,-24.34
3628,지엘팜텍(주),204840,2017.0,0,-24.34
3629,지엘팜텍(주),204840,2018.0,0,-5.74
3630,(주)코썬바이오,204990,2017.0,0,-24.34
3631,휴마시스(주),205470,2018.0,0,-3.93
3632,(주)액션스퀘어,205500,2015.0,0,-24.34
3633,(주)베노홀딩스,206400,2016.0,0,-24.34
3634,(주)베노홀딩스,206400,2017.0,0,-24.34
3635,(주)베노홀딩스,206400,2018.0,1,-8.56
3636,(주)덱스터스튜디오,206560,2017.0,1,-8.98
3637,(주)유바이오로직스,206650,2017.0,1,-18.81
3638,삼성바이오로직스(주),207940,2016.0,1,-1.58
3639,(주)파멥신,208340,2018.0,0,-24.34
3640,(주)셀바스헬스케어,208370,2016.0,0,-13.61
3641,(주)셀바스헬스케어,208370,2017.0,0,0.29
3642,(주)셀바스헬스케어,208370,2018.0,0,-16.0
3643,(주)썸에이지,208640,2016.0,0,-24.34
3644,(주)썸에이지,208640,2017.0,0,-24.34
3645,(주)썸에이지,208640,2018.0,0,-24.34
3646,(주)엔지스테크널러지,208860,2017.0,0,0.37
3647,(주)엔지스테크널러지,208860,2018.0,0,-0.83
3648,(주)에스엘바이오닉스,214310,2016.0,0,-12.56
3649,(주)에스엘바이오닉스,214310,2017.0,0,-0.02
3650,(주)에스엘바이오닉스,214310,2018.0,0,-1.5
3651,(주)토니모리,214420,2017.0,0,-2.37
3652,(주)토니모리,214420,2018.0,0,-2.26
3653,(주)미코바이오메드,214610,2015.0,0,-9.17
3654,(주)미코바이오메드,214610,2016.0,0,-24.34
3655,(주)미코바이오메드,214610,2017.0,0,-21.29
3656,(주)미코바이오메드,214610,2018.0,0,-13.03
3657,(주)디알텍,214680,2017.0,1,-6.86
3658,뉴지랩파마(주),214870,2016.0,0,-20.44
3659,뉴지랩파마(주),214870,2017.0,0,-24.34
3660,뉴지랩파마(주),214870,2018.0,0,-3.41
3661,(주)휴센텍,215090,2018.0,0,0.91
3662,(주)우정바이오,215380,2017.0,0,-22.37
3663,(주)우정바이오,215380,2018.0,1,-24.34
3664,(주)토박스코리아,215480,2018.0,1,-3.31
3665,신라젠(주),215600,2016.0,0,-9.16
3666,신라젠(주),215600,2017.0,0,-14.04
3667,신라젠(주),215600,2018.0,0,-24.34
3668,(주)이노인스트루먼트,215790,2018.0,0,-2.47
3669,원텍(주),216280,2018.0,0,-2.01
3670,제너셈(주),217190,2016.0,0,-16.12
3671,제너셈(주),217190,2017.0,0,-3.06
3672,제너셈(주),217190,2018.0,1,-4.26
3673,(주)넵튠,217270,2016.0,0,-24.34
3674,(주)넵튠,217270,2017.0,0,-24.34
3675,(주)넵튠,217270,2018.0,0,-24.34
3676,(주)싸이토젠,217330,2018.0,0,-24.34
3677,(주)켐온,217600,2017.0,1,-5.92
3678,(주)강스템바이오텍,217730,2015.0,0,-5.41
3679,(주)강스템바이오텍,217730,2016.0,0,-18.89
3680,(주)강스템바이오텍,217730,2017.0,0,-8.15
3681,(주)강스템바이오텍,217730,2018.0,0,-12.31
3682,(주)지티지웰니스,219750,2018.0,0,-6.23
3683,(주)퓨쳐켐,220100,2015.0,0,-2.59
3684,(주)퓨쳐켐,220100,2016.0,0,-5.22
3685,(주)퓨쳐켐,220100,2017.0,0,-24.34
3686,(주)퓨쳐켐,220100,2018.0,0,-3.1
3687,(주)핸디소프트,220180,2017.0,0,-3.33
3688,(주)핸디소프트,220180,2018.0,0,-5.78
3689,(주)카이노스메드,220250,2015.0,0,-3.19
3690,(주)카이노스메드,220250,2016.0,0,-24.34
3691,(주)카이노스메드,220250,2017.0,0,-20.83
3692,자안바이오(주),221610,2018.0,1,-24.34
3693,하이즈항공(주),221840,2016.0,1,-1.74
3694,하이즈항공(주),221840,2018.0,1,0.97
3695,씨아이에스(주),222080,2017.0,0,-24.34
3696,씨아이에스(주),222080,2018.0,1,-21.05
3697,(주)팬젠,222110,2016.0,0,-24.34
3698,(주)팬젠,222110,2017.0,0,-24.34
3699,(주)팬젠,222110,2018.0,0,-5.89
3700,(주)쎄노텍,222420,2018.0,0,-3.58
3701,(주)세토피아,222810,2016.0,0,-24.34
3702,(주)세토피아,222810,2017.0,0,-10.88
3703,(주)세토피아,222810,2018.0,0,-3.02
3704,커머스마이너 (주),223310,2016.0,0,-24.34
3705,커머스마이너 (주),223310,2017.0,0,-5.13
3706,커머스마이너 (주),223310,2018.0,0,-4.22
3707,(주)더코디,224060,2016.0,0,-3.85
3708,(주)더코디,224060,2017.0,0,-1.59
3709,(주)더코디,224060,2018.0,0,-15.69
3710,에스지에이클라우드서비스(주),224880,2018.0,0,-2.93
3711,(주)넥슨게임즈,225570,2017.0,0,-24.34
3712,(주)넥슨게임즈,225570,2018.0,0,-24.34
3713,(주)아이엠텍,226350,2017.0,0,-24.34
3714,(주)아이엠텍,226350,2018.0,0,-6.35
3715,(주)오스테오닉,226400,2018.0,0,0.19
3716,올릭스(주),226950,2018.0,0,-24.34
3717,(주)아우딘퓨쳐스,227610,2017.0,1,-8.22
3718,(주)티씨엠생명과학,228180,2016.0,0,-1.78
3719,(주)티씨엠생명과학,228180,2017.0,0,-1.7
3720,(주)지노믹트리,228760,2016.0,0,-24.34
3721,(주)지노믹트리,228760,2017.0,0,-24.34
3722,(주)젠큐릭스,229000,2018.0,0,-24.34
3723,(주)에이트원,230980,2017.0,0,-1.68
3724,(주)에이트원,230980,2018.0,0,-0.14
3725,(주)라온테크,232680,2018.0,0,0.65
3726,에스트래픽(주),234300,2018.0,0,-6.61
3727,자이글(주),234920,2018.0,0,-14.09
3728,(주)클리오,237880,2018.0,1,-0.35
3729,(주)힘스,238490,2018.0,1,-3.65
3730,나무기술(주),242040,2018.0,1,-17.38
3731,이원다이애그노믹스(주),245620,2018.0,0,-24.34
3732,(주)티앤알바이오팹,246710,2018.0,0,-24.34
3733,(주)아스타,246720,2017.0,0,-24.34
3734,(주)아스타,246720,2018.0,0,-22.95
3735,(주)모비스,250060,2017.0,0,-24.34
3736,(주)모비스,250060,2018.0,0,-24.34
3737,(주)수젠텍,253840,2018.0,0,-2.89
3738,(주)유틸렉스,263050,2018.0,0,-24.34
3739,(주)어스앤에어로스페이스,263540,2018.0,0,-8.57
3740,(주)데이타솔루션,263800,2018.0,1,-9.93
3741,(주)휴엠앤씨,263920,2018.0,0,-0.53
3742,현대일렉트릭앤에너지시스템(주),267260,2018.0,0,-3.91
3743,(주)셀리버리,268600,2018.0,0,-2.29
3744,미디어젠(주),279600,2018.0,0,-18.11
3745,(주)네오펙트,290660,2018.0,0,-5.77
3746,에이비엘바이오(주),298380,2018.0,0,-24.34
3747,(주)리메드,302550,2018.0,1,-5.34
